Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
12/7/2020,SG,Singapore,WPRO,5,58260,0,29
12/6/2020,SG,Singapore,WPRO,13,58255,0,29
12/5/2020,SG,Singapore,WPRO,3,58242,0,29
12/4/2020,SG,Singapore,WPRO,9,58239,0,29
12/3/2020,SG,Singapore,WPRO,2,58230,0,29
12/2/2020,SG,Singapore,WPRO,10,58228,0,29
12/1/2020,SG,Singapore,WPRO,5,58218,0,29
11/30/2020,SG,Singapore,WPRO,8,58213,0,29
11/29/2020,SG,Singapore,WPRO,6,58205,1,29
11/28/2020,SG,Singapore,WPRO,4,58199,0,28
11/27/2020,SG,Singapore,WPRO,5,58195,0,28
11/26/2020,SG,Singapore,WPRO,7,58190,0,28
11/25/2020,SG,Singapore,WPRO,18,58183,0,28
11/24/2020,SG,Singapore,WPRO,5,58165,0,28
11/23/2020,SG,Singapore,WPRO,12,58160,0,28
11/22/2020,SG,Singapore,WPRO,5,58148,0,28
11/21/2020,SG,Singapore,WPRO,4,58143,0,28
11/20/2020,SG,Singapore,WPRO,4,58139,0,28
11/19/2020,SG,Singapore,WPRO,5,58135,0,28
11/18/2020,SG,Singapore,WPRO,6,58130,0,28
11/17/2020,SG,Singapore,WPRO,5,58124,0,28
11/16/2020,SG,Singapore,WPRO,3,58119,0,28
11/15/2020,SG,Singapore,WPRO,2,58116,0,28
11/14/2020,SG,Singapore,WPRO,12,58114,0,28
11/13/2020,SG,Singapore,WPRO,11,58102,0,28
11/12/2020,SG,Singapore,WPRO,18,58091,0,28
11/11/2020,SG,Singapore,WPRO,9,58073,0,28
11/10/2020,SG,Singapore,WPRO,8,58064,0,28
11/9/2020,SG,Singapore,WPRO,2,58056,0,28
11/8/2020,SG,Singapore,WPRO,7,58054,0,28
11/7/2020,SG,Singapore,WPRO,4,58047,0,28
11/6/2020,SG,Singapore,WPRO,7,58043,0,28
11/5/2020,SG,Singapore,WPRO,7,58036,0,28
11/4/2020,SG,Singapore,WPRO,9,58029,0,28
11/3/2020,SG,Singapore,WPRO,1,58020,0,28
11/2/2020,SG,Singapore,WPRO,4,58019,0,28
11/1/2020,SG,Singapore,WPRO,12,58015,0,28
10/31/2020,SG,Singapore,WPRO,9,58003,0,28
10/30/2020,SG,Singapore,WPRO,7,57994,0,28
10/29/2020,SG,Singapore,WPRO,7,57987,0,28
10/28/2020,SG,Singapore,WPRO,7,57980,0,28
10/27/2020,SG,Singapore,WPRO,3,57973,0,28
10/26/2020,SG,Singapore,WPRO,5,57970,0,28
10/25/2020,SG,Singapore,WPRO,14,57965,0,28
10/24/2020,SG,Singapore,WPRO,10,57951,0,28
10/23/2020,SG,Singapore,WPRO,8,57941,0,28
10/22/2020,SG,Singapore,WPRO,12,57933,0,28
10/21/2020,SG,Singapore,WPRO,6,57921,0,28
10/20/2020,SG,Singapore,WPRO,4,57915,0,28
10/19/2020,SG,Singapore,WPRO,7,57911,0,28
10/18/2020,SG,Singapore,WPRO,3,57904,0,28
10/17/2020,SG,Singapore,WPRO,9,57901,0,28
10/16/2020,SG,Singapore,WPRO,3,57892,0,28
10/15/2020,SG,Singapore,WPRO,5,57889,0,28
10/14/2020,SG,Singapore,WPRO,4,57884,0,28
10/13/2020,SG,Singapore,WPRO,4,57880,1,28
10/12/2020,SG,Singapore,WPRO,10,57876,0,27
10/11/2020,SG,Singapore,WPRO,7,57866,0,27
10/10/2020,SG,Singapore,WPRO,10,57859,0,27
10/9/2020,SG,Singapore,WPRO,9,57849,0,27
10/8/2020,SG,Singapore,WPRO,10,57840,0,27
10/7/2020,SG,Singapore,WPRO,11,57830,0,27
10/6/2020,SG,Singapore,WPRO,7,57819,0,27
10/5/2020,SG,Singapore,WPRO,12,57812,0,27
10/4/2020,SG,Singapore,WPRO,6,57800,0,27
10/3/2020,SG,Singapore,WPRO,10,57794,0,27
10/2/2020,SG,Singapore,WPRO,19,57784,0,27
10/1/2020,SG,Singapore,WPRO,23,57765,0,27
9/30/2020,SG,Singapore,WPRO,27,57742,0,27
9/29/2020,SG,Singapore,WPRO,15,57715,0,27
9/28/2020,SG,Singapore,WPRO,15,57700,0,27
9/27/2020,SG,Singapore,WPRO,20,57685,0,27
9/26/2020,SG,Singapore,WPRO,11,57665,0,27
9/25/2020,SG,Singapore,WPRO,15,57654,0,27
9/24/2020,SG,Singapore,WPRO,12,57639,0,27
9/23/2020,SG,Singapore,WPRO,21,57627,0,27
9/22/2020,SG,Singapore,WPRO,30,57606,0,27
9/21/2020,SG,Singapore,WPRO,18,57576,0,27
9/20/2020,SG,Singapore,WPRO,15,57558,0,27
9/19/2020,SG,Singapore,WPRO,11,57543,0,27
9/18/2020,SG,Singapore,WPRO,18,57532,0,27
9/17/2020,SG,Singapore,WPRO,26,57514,0,27
9/16/2020,SG,Singapore,WPRO,34,57488,0,27
9/15/2020,SG,Singapore,WPRO,48,57454,0,27
9/14/2020,SG,Singapore,WPRO,49,57406,0,27
9/13/2020,SG,Singapore,WPRO,42,57357,0,27
9/12/2020,SG,Singapore,WPRO,86,57315,0,27
9/11/2020,SG,Singapore,WPRO,63,57229,0,27
9/10/2020,SG,Singapore,WPRO,75,57166,0,27
9/9/2020,SG,Singapore,WPRO,47,57091,0,27
9/8/2020,SG,Singapore,WPRO,22,57044,0,27
9/7/2020,SG,Singapore,WPRO,40,57022,0,27
9/6/2020,SG,Singapore,WPRO,34,56982,0,27
9/5/2020,SG,Singapore,WPRO,40,56948,0,27
9/4/2020,SG,Singapore,WPRO,48,56908,0,27
9/3/2020,SG,Singapore,WPRO,8,56860,0,27
9/2/2020,SG,Singapore,WPRO,40,56852,0,27
9/1/2020,SG,Singapore,WPRO,41,56812,0,27
8/31/2020,SG,Singapore,WPRO,54,56771,0,27
8/30/2020,SG,Singapore,WPRO,51,56717,0,27
8/29/2020,SG,Singapore,WPRO,94,56666,0,27
8/28/2020,SG,Singapore,WPRO,77,56572,0,27
8/27/2020,SG,Singapore,WPRO,60,56495,0,27
8/26/2020,SG,Singapore,WPRO,31,56435,0,27
8/25/2020,SG,Singapore,WPRO,51,56404,0,27
8/24/2020,SG,Singapore,WPRO,87,56353,0,27
8/23/2020,SG,Singapore,WPRO,50,56266,0,27
8/22/2020,SG,Singapore,WPRO,117,56216,0,27
8/21/2020,SG,Singapore,WPRO,68,56099,0,27
8/20/2020,SG,Singapore,WPRO,93,56031,0,27
8/19/2020,SG,Singapore,WPRO,100,55938,0,27
8/18/2020,SG,Singapore,WPRO,91,55838,0,27
8/17/2020,SG,Singapore,WPRO,86,55747,0,27
8/16/2020,SG,Singapore,WPRO,81,55661,0,27
8/15/2020,SG,Singapore,WPRO,83,55580,0,27
8/14/2020,SG,Singapore,WPRO,102,55497,0,27
8/13/2020,SG,Singapore,WPRO,42,55395,0,27
8/12/2020,SG,Singapore,WPRO,61,55353,0,27
8/11/2020,SG,Singapore,WPRO,188,55292,0,27
8/10/2020,SG,Singapore,WPRO,175,55104,0,27
8/9/2020,SG,Singapore,WPRO,132,54929,0,27
8/8/2020,SG,Singapore,WPRO,242,54797,0,27
8/7/2020,SG,Singapore,WPRO,301,54555,0,27
8/6/2020,SG,Singapore,WPRO,908,54254,0,27
8/5/2020,SG,Singapore,WPRO,295,53346,0,27
8/4/2020,SG,Singapore,WPRO,226,53051,0,27
8/3/2020,SG,Singapore,WPRO,313,52825,0,27
8/2/2020,SG,Singapore,WPRO,307,52512,0,27
8/1/2020,SG,Singapore,WPRO,396,52205,0,27
7/31/2020,SG,Singapore,WPRO,278,51809,0,27
7/30/2020,SG,Singapore,WPRO,334,51531,0,27
7/29/2020,SG,Singapore,WPRO,359,51197,0,27
7/28/2020,SG,Singapore,WPRO,469,50838,0,27
7/27/2020,SG,Singapore,WPRO,481,50369,0,27
7/26/2020,SG,Singapore,WPRO,513,49888,0,27
7/25/2020,SG,Singapore,WPRO,277,49375,0,27
7/24/2020,SG,Singapore,WPRO,354,49098,0,27
7/23/2020,SG,Singapore,WPRO,310,48744,0,27
7/22/2020,SG,Singapore,WPRO,398,48434,0,27
7/21/2020,SG,Singapore,WPRO,123,48036,0,27
7/20/2020,SG,Singapore,WPRO,257,47913,0,27
7/19/2020,SG,Singapore,WPRO,202,47656,0,27
7/18/2020,SG,Singapore,WPRO,327,47454,0,27
7/17/2020,SG,Singapore,WPRO,248,47127,0,27
7/16/2020,SG,Singapore,WPRO,249,46879,0,27
7/15/2020,SG,Singapore,WPRO,347,46630,1,27
7/14/2020,SG,Singapore,WPRO,322,46283,0,26
7/13/2020,SG,Singapore,WPRO,178,45961,0,26
7/12/2020,SG,Singapore,WPRO,169,45783,0,26
7/11/2020,SG,Singapore,WPRO,191,45614,0,26
7/10/2020,SG,Singapore,WPRO,125,45423,0,26
7/9/2020,SG,Singapore,WPRO,158,45298,0,26
7/8/2020,SG,Singapore,WPRO,157,45140,0,26
7/7/2020,SG,Singapore,WPRO,183,44983,0,26
7/6/2020,SG,Singapore,WPRO,136,44800,0,26
7/5/2020,SG,Singapore,WPRO,185,44664,0,26
7/4/2020,SG,Singapore,WPRO,169,44479,0,26
7/3/2020,SG,Singapore,WPRO,188,44310,0,26
7/2/2020,SG,Singapore,WPRO,215,44122,0,26
7/1/2020,SG,Singapore,WPRO,246,43907,0,26
6/30/2020,SG,Singapore,WPRO,202,43661,0,26
6/29/2020,SG,Singapore,WPRO,213,43459,0,26
6/28/2020,SG,Singapore,WPRO,291,43246,0,26
6/27/2020,SG,Singapore,WPRO,219,42955,0,26
6/26/2020,SG,Singapore,WPRO,113,42736,0,26
6/25/2020,SG,Singapore,WPRO,191,42623,0,26
6/24/2020,SG,Singapore,WPRO,119,42432,0,26
6/23/2020,SG,Singapore,WPRO,218,42313,0,26
6/22/2020,SG,Singapore,WPRO,262,42095,0,26
6/21/2020,SG,Singapore,WPRO,218,41833,0,26
6/20/2020,SG,Singapore,WPRO,142,41615,0,26
6/19/2020,SG,Singapore,WPRO,257,41473,0,26
6/18/2020,SG,Singapore,WPRO,247,41216,0,26
6/17/2020,SG,Singapore,WPRO,151,40969,0,26
6/16/2020,SG,Singapore,WPRO,214,40818,0,26
6/15/2020,SG,Singapore,WPRO,407,40604,0,26
6/14/2020,SG,Singapore,WPRO,347,40197,1,26
6/13/2020,SG,Singapore,WPRO,463,39850,0,25
6/12/2020,SG,Singapore,WPRO,422,39387,0,25
6/11/2020,SG,Singapore,WPRO,451,38965,0,25
6/10/2020,SG,Singapore,WPRO,218,38514,0,25
6/9/2020,SG,Singapore,WPRO,386,38296,0,25
6/8/2020,SG,Singapore,WPRO,383,37910,0,25
6/7/2020,SG,Singapore,WPRO,344,37527,1,25
6/6/2020,SG,Singapore,WPRO,261,37183,0,24
6/5/2020,SG,Singapore,WPRO,517,36922,0,24
6/4/2020,SG,Singapore,WPRO,569,36405,0,24
6/3/2020,SG,Singapore,WPRO,544,35836,0,24
6/2/2020,SG,Singapore,WPRO,408,35292,1,24
6/1/2020,SG,Singapore,WPRO,518,34884,0,23
5/31/2020,SG,Singapore,WPRO,506,34366,0,23
5/30/2020,SG,Singapore,WPRO,611,33860,0,23
5/29/2020,SG,Singapore,WPRO,373,33249,0,23
5/28/2020,SG,Singapore,WPRO,533,32876,0,23
5/27/2020,SG,Singapore,WPRO,383,32343,0,23
5/26/2020,SG,Singapore,WPRO,344,31960,0,23
5/25/2020,SG,Singapore,WPRO,548,31616,0,23
5/24/2020,SG,Singapore,WPRO,642,31068,0,23
5/23/2020,SG,Singapore,WPRO,614,30426,0,23
5/22/2020,SG,Singapore,WPRO,448,29812,1,23
5/21/2020,SG,Singapore,WPRO,570,29364,0,22
5/20/2020,SG,Singapore,WPRO,451,28794,0,22
5/19/2020,SG,Singapore,WPRO,305,28343,0,22
5/18/2020,SG,Singapore,WPRO,682,28038,0,22
5/17/2020,SG,Singapore,WPRO,465,27356,1,22
5/16/2020,SG,Singapore,WPRO,793,26891,0,21
5/15/2020,SG,Singapore,WPRO,752,26098,0,21
5/14/2020,SG,Singapore,WPRO,675,25346,0,21
5/13/2020,SG,Singapore,WPRO,884,24671,0,21
5/12/2020,SG,Singapore,WPRO,451,23787,1,21
5/11/2020,SG,Singapore,WPRO,876,23336,0,20
5/10/2020,SG,Singapore,WPRO,753,22460,0,20
5/9/2020,SG,Singapore,WPRO,768,21707,0,20
5/8/2020,SG,Singapore,WPRO,741,20939,0,20
5/7/2020,SG,Singapore,WPRO,788,20198,2,20
5/6/2020,SG,Singapore,WPRO,632,19410,0,18
5/5/2020,SG,Singapore,WPRO,573,18778,0,18
5/4/2020,SG,Singapore,WPRO,657,18205,1,18
5/3/2020,SG,Singapore,WPRO,447,17548,1,17
5/2/2020,SG,Singapore,WPRO,932,17101,1,16
5/1/2020,SG,Singapore,WPRO,528,16169,1,15
4/30/2020,SG,Singapore,WPRO,690,15641,0,14
4/29/2020,SG,Singapore,WPRO,528,14951,0,14
4/28/2020,SG,Singapore,WPRO,799,14423,2,14
4/27/2020,SG,Singapore,WPRO,931,13624,0,12
4/26/2020,SG,Singapore,WPRO,618,12693,0,12
4/25/2020,SG,Singapore,WPRO,897,12075,0,12
4/24/2020,SG,Singapore,WPRO,1037,11178,0,12
4/23/2020,SG,Singapore,WPRO,1016,10141,1,12
4/22/2020,SG,Singapore,WPRO,1111,9125,0,11
4/21/2020,SG,Singapore,WPRO,1426,8014,0,11
4/20/2020,SG,Singapore,WPRO,596,6588,0,11
4/19/2020,SG,Singapore,WPRO,942,5992,0,11
4/18/2020,SG,Singapore,WPRO,623,5050,1,11
4/17/2020,SG,Singapore,WPRO,728,4427,0,10
4/16/2020,SG,Singapore,WPRO,447,3699,0,10
4/15/2020,SG,Singapore,WPRO,334,3252,1,10
4/14/2020,SG,Singapore,WPRO,386,2918,1,9
4/13/2020,SG,Singapore,WPRO,233,2532,0,8
4/12/2020,SG,Singapore,WPRO,191,2299,1,8
4/11/2020,SG,Singapore,WPRO,198,2108,0,7
4/10/2020,SG,Singapore,WPRO,287,1910,1,7
4/9/2020,SG,Singapore,WPRO,142,1623,0,6
4/8/2020,SG,Singapore,WPRO,106,1481,0,6
4/7/2020,SG,Singapore,WPRO,66,1375,0,6
4/6/2020,SG,Singapore,WPRO,120,1309,1,6
4/5/2020,SG,Singapore,WPRO,75,1189,0,5
4/4/2020,SG,Singapore,WPRO,65,1114,1,5
4/3/2020,SG,Singapore,WPRO,49,1049,1,4
4/2/2020,SG,Singapore,WPRO,74,1000,0,3
4/1/2020,SG,Singapore,WPRO,47,926,0,3
3/31/2020,SG,Singapore,WPRO,35,879,0,3
3/30/2020,SG,Singapore,WPRO,42,844,1,3
3/29/2020,SG,Singapore,WPRO,70,802,0,2
3/28/2020,SG,Singapore,WPRO,49,732,0,2
3/27/2020,SG,Singapore,WPRO,52,683,0,2
3/26/2020,SG,Singapore,WPRO,73,631,0,2
3/25/2020,SG,Singapore,WPRO,49,558,0,2
3/24/2020,SG,Singapore,WPRO,54,509,0,2
3/23/2020,SG,Singapore,WPRO,23,455,0,2
3/22/2020,SG,Singapore,WPRO,47,432,0,2
3/21/2020,SG,Singapore,WPRO,40,385,2,2
3/20/2020,SG,Singapore,WPRO,32,345,0,0
3/19/2020,SG,Singapore,WPRO,47,313,0,0
3/18/2020,SG,Singapore,WPRO,23,266,0,0
3/17/2020,SG,Singapore,WPRO,17,243,0,0
3/16/2020,SG,Singapore,WPRO,14,226,0,0
3/15/2020,SG,Singapore,WPRO,12,212,0,0
3/14/2020,SG,Singapore,WPRO,13,200,0,0
3/13/2020,SG,Singapore,WPRO,9,187,0,0
3/12/2020,SG,Singapore,WPRO,12,178,0,0
3/11/2020,SG,Singapore,WPRO,6,166,0,0
3/10/2020,SG,Singapore,WPRO,10,160,0,0
3/9/2020,SG,Singapore,WPRO,12,150,0,0
3/8/2020,SG,Singapore,WPRO,8,138,0,0
3/7/2020,SG,Singapore,WPRO,13,130,0,0
3/6/2020,SG,Singapore,WPRO,5,117,0,0
3/5/2020,SG,Singapore,WPRO,2,112,0,0
3/4/2020,SG,Singapore,WPRO,2,110,0,0
3/3/2020,SG,Singapore,WPRO,2,108,0,0
3/2/2020,SG,Singapore,WPRO,4,106,0,0
3/1/2020,SG,Singapore,WPRO,4,102,0,0
2/29/2020,SG,Singapore,WPRO,2,98,0,0
2/28/2020,SG,Singapore,WPRO,3,96,0,0
2/27/2020,SG,Singapore,WPRO,2,93,0,0
2/26/2020,SG,Singapore,WPRO,1,91,0,0
2/25/2020,SG,Singapore,WPRO,1,90,0,0
2/24/2020,SG,Singapore,WPRO,0,89,0,0
2/23/2020,SG,Singapore,WPRO,3,89,0,0
2/22/2020,SG,Singapore,WPRO,1,86,0,0
2/21/2020,SG,Singapore,WPRO,1,85,0,0
2/20/2020,SG,Singapore,WPRO,3,84,0,0
2/19/2020,SG,Singapore,WPRO,4,81,0,0
2/18/2020,SG,Singapore,WPRO,2,77,0,0
2/17/2020,SG,Singapore,WPRO,3,75,0,0
2/16/2020,SG,Singapore,WPRO,5,72,0,0
2/15/2020,SG,Singapore,WPRO,9,67,0,0
2/14/2020,SG,Singapore,WPRO,8,58,0,0
2/13/2020,SG,Singapore,WPRO,3,50,0,0
2/12/2020,SG,Singapore,WPRO,2,47,0,0
2/11/2020,SG,Singapore,WPRO,2,45,0,0
2/10/2020,SG,Singapore,WPRO,3,43,0,0
2/9/2020,SG,Singapore,WPRO,7,40,0,0
2/8/2020,SG,Singapore,WPRO,3,33,0,0
2/7/2020,SG,Singapore,WPRO,2,30,0,0
2/6/2020,SG,Singapore,WPRO,4,28,0,0
2/5/2020,SG,Singapore,WPRO,6,24,0,0
2/4/2020,SG,Singapore,WPRO,0,18,0,0
2/3/2020,SG,Singapore,WPRO,0,18,0,0
2/2/2020,SG,Singapore,WPRO,2,18,0,0
2/1/2020,SG,Singapore,WPRO,3,16,0,0
1/31/2020,SG,Singapore,WPRO,3,13,0,0
1/30/2020,SG,Singapore,WPRO,3,10,0,0
1/29/2020,SG,Singapore,WPRO,2,7,0,0
1/28/2020,SG,Singapore,WPRO,1,5,0,0
1/27/2020,SG,Singapore,WPRO,0,4,0,0
1/26/2020,SG,Singapore,WPRO,1,4,0,0
1/25/2020,SG,Singapore,WPRO,2,3,0,0
1/24/2020,SG,Singapore,WPRO,1,1,0,0
1/23/2020,SG,Singapore,WPRO,0,0,0,0
1/22/2020,SG,Singapore,WPRO,0,0,0,0
1/21/2020,SG,Singapore,WPRO,0,0,0,0
1/20/2020,SG,Singapore,WPRO,0,0,0,0
1/19/2020,SG,Singapore,WPRO,0,0,0,0
1/18/2020,SG,Singapore,WPRO,0,0,0,0
1/17/2020,SG,Singapore,WPRO,0,0,0,0
1/16/2020,SG,Singapore,WPRO,0,0,0,0
1/15/2020,SG,Singapore,WPRO,0,0,0,0
1/14/2020,SG,Singapore,WPRO,0,0,0,0
1/13/2020,SG,Singapore,WPRO,0,0,0,0
1/12/2020,SG,Singapore,WPRO,0,0,0,0
1/11/2020,SG,Singapore,WPRO,0,0,0,0
1/10/2020,SG,Singapore,WPRO,0,0,0,0
1/9/2020,SG,Singapore,WPRO,0,0,0,0
1/8/2020,SG,Singapore,WPRO,0,0,0,0
1/7/2020,SG,Singapore,WPRO,0,0,0,0
1/6/2020,SG,Singapore,WPRO,0,0,0,0
1/5/2020,SG,Singapore,WPRO,0,0,0,0
1/4/2020,SG,Singapore,WPRO,0,0,0,0
1/3/2020,SG,Singapore,WPRO,0,0,0,0
5/23/2021,TH,Thailand,SEARO,3382,129500,17,776
5/22/2021,TH,Thailand,SEARO,3052,126118,24,759
5/21/2021,TH,Thailand,SEARO,3481,123066,32,735
5/20/2021,TH,Thailand,SEARO,2636,119585,25,703
5/19/2021,TH,Thailand,SEARO,3394,116949,29,678
5/18/2021,TH,Thailand,SEARO,2473,113555,35,649
5/17/2021,TH,Thailand,SEARO,9635,111082,25,614
5/16/2021,TH,Thailand,SEARO,2302,101447,24,589
5/15/2021,TH,Thailand,SEARO,3095,99145,17,565
5/14/2021,TH,Thailand,SEARO,2256,96050,30,548
5/13/2021,TH,Thailand,SEARO,4887,93794,32,518
5/12/2021,TH,Thailand,SEARO,1983,88907,34,486
5/11/2021,TH,Thailand,SEARO,1919,86924,31,452
5/10/2021,TH,Thailand,SEARO,1630,85005,22,421
5/9/2021,TH,Thailand,SEARO,2101,83375,17,399
5/8/2021,TH,Thailand,SEARO,2419,81274,19,382
5/7/2021,TH,Thailand,SEARO,2044,78855,27,363
5/6/2021,TH,Thailand,SEARO,1911,76811,18,336
5/5/2021,TH,Thailand,SEARO,2112,74900,15,318
5/4/2021,TH,Thailand,SEARO,1763,72788,27,303
5/3/2021,TH,Thailand,SEARO,2041,71025,31,276
5/2/2021,TH,Thailand,SEARO,1940,68984,21,245
5/1/2021,TH,Thailand,SEARO,1891,67044,21,224
4/30/2021,TH,Thailand,SEARO,1583,65153,15,203
4/29/2021,TH,Thailand,SEARO,1871,63570,10,188
4/28/2021,TH,Thailand,SEARO,2012,61699,15,178
4/27/2021,TH,Thailand,SEARO,2179,59687,15,163
4/26/2021,TH,Thailand,SEARO,2048,57508,8,148
4/25/2021,TH,Thailand,SEARO,2438,55460,11,140
4/24/2021,TH,Thailand,SEARO,2839,53022,8,129
4/23/2021,TH,Thailand,SEARO,2070,50183,4,121
4/22/2021,TH,Thailand,SEARO,1470,48113,7,117
4/21/2021,TH,Thailand,SEARO,1458,46643,2,110
4/20/2021,TH,Thailand,SEARO,1443,45185,4,108
4/19/2021,TH,Thailand,SEARO,1390,43742,3,104
4/18/2021,TH,Thailand,SEARO,1767,42352,2,101
4/17/2021,TH,Thailand,SEARO,1547,40585,2,99
4/16/2021,TH,Thailand,SEARO,1585,39038,0,97
4/15/2021,TH,Thailand,SEARO,1543,37453,0,97
4/14/2021,TH,Thailand,SEARO,1335,35910,0,97
4/13/2021,TH,Thailand,SEARO,965,34575,0,97
4/12/2021,TH,Thailand,SEARO,985,33610,0,97
4/11/2021,TH,Thailand,SEARO,967,32625,0,97
4/10/2021,TH,Thailand,SEARO,789,31658,1,97
4/9/2021,TH,Thailand,SEARO,559,30869,1,96
4/8/2021,TH,Thailand,SEARO,405,30310,0,95
4/7/2021,TH,Thailand,SEARO,334,29905,0,95
4/6/2021,TH,Thailand,SEARO,250,29571,0,95
4/5/2021,TH,Thailand,SEARO,194,29321,0,95
4/4/2021,TH,Thailand,SEARO,96,29127,0,95
4/3/2021,TH,Thailand,SEARO,84,29031,1,95
4/2/2021,TH,Thailand,SEARO,84,28947,0,94
4/1/2021,TH,Thailand,SEARO,0,28863,0,94
3/31/2021,TH,Thailand,SEARO,90,28863,0,94
3/30/2021,TH,Thailand,SEARO,0,28773,0,94
3/29/2021,TH,Thailand,SEARO,39,28773,0,94
3/28/2021,TH,Thailand,SEARO,77,28734,1,94
3/27/2021,TH,Thailand,SEARO,80,28657,1,93
3/26/2021,TH,Thailand,SEARO,134,28577,0,92
3/25/2021,TH,Thailand,SEARO,97,28443,0,92
3/24/2021,TH,Thailand,SEARO,69,28346,0,92
3/23/2021,TH,Thailand,SEARO,401,28277,1,92
3/22/2021,TH,Thailand,SEARO,73,27876,1,91
3/21/2021,TH,Thailand,SEARO,90,27803,0,90
3/20/2021,TH,Thailand,SEARO,119,27713,0,90
3/19/2021,TH,Thailand,SEARO,100,27594,1,90
3/18/2021,TH,Thailand,SEARO,92,27494,1,89
3/17/2021,TH,Thailand,SEARO,248,27402,1,88
3/16/2021,TH,Thailand,SEARO,149,27154,0,87
3/15/2021,TH,Thailand,SEARO,78,27005,1,87
3/14/2021,TH,Thailand,SEARO,170,26927,0,86
3/13/2021,TH,Thailand,SEARO,78,26757,1,86
3/12/2021,TH,Thailand,SEARO,81,26679,0,85
3/11/2021,TH,Thailand,SEARO,58,26598,0,85
3/10/2021,TH,Thailand,SEARO,39,26540,0,85
3/9/2021,TH,Thailand,SEARO,60,26501,0,85
3/8/2021,TH,Thailand,SEARO,71,26441,0,85
3/7/2021,TH,Thailand,SEARO,65,26370,0,85
3/6/2021,TH,Thailand,SEARO,64,26305,0,85
3/5/2021,TH,Thailand,SEARO,79,26241,0,85
3/4/2021,TH,Thailand,SEARO,54,26162,1,85
3/3/2021,TH,Thailand,SEARO,35,26108,0,84
3/2/2021,TH,Thailand,SEARO,42,26073,1,84
3/1/2021,TH,Thailand,SEARO,80,26031,0,83
2/28/2021,TH,Thailand,SEARO,70,25951,0,83
2/27/2021,TH,Thailand,SEARO,72,25881,0,83
2/26/2021,TH,Thailand,SEARO,45,25809,0,83
2/25/2021,TH,Thailand,SEARO,72,25764,0,83
2/24/2021,TH,Thailand,SEARO,93,25692,0,83
2/23/2021,TH,Thailand,SEARO,95,25599,0,83
2/22/2021,TH,Thailand,SEARO,89,25504,0,83
2/21/2021,TH,Thailand,SEARO,92,25415,0,83
2/20/2021,TH,Thailand,SEARO,82,25323,0,83
2/19/2021,TH,Thailand,SEARO,130,25241,1,83
2/18/2021,TH,Thailand,SEARO,150,25111,0,82
2/17/2021,TH,Thailand,SEARO,175,24961,0,82
2/16/2021,TH,Thailand,SEARO,72,24786,0,82
2/15/2021,TH,Thailand,SEARO,143,24714,2,82
2/14/2021,TH,Thailand,SEARO,166,24571,0,80
2/13/2021,TH,Thailand,SEARO,126,24405,0,80
2/12/2021,TH,Thailand,SEARO,175,24279,0,80
2/11/2021,TH,Thailand,SEARO,201,24104,0,80
2/10/2021,TH,Thailand,SEARO,157,23903,1,80
2/9/2021,TH,Thailand,SEARO,189,23746,0,79
2/8/2021,TH,Thailand,SEARO,186,23557,0,79
2/7/2021,TH,Thailand,SEARO,237,23371,0,79
2/6/2021,TH,Thailand,SEARO,490,23134,0,79
2/5/2021,TH,Thailand,SEARO,586,22644,0,79
2/4/2021,TH,Thailand,SEARO,809,22058,0,79
2/3/2021,TH,Thailand,SEARO,795,21249,0,79
2/2/2021,TH,Thailand,SEARO,836,20454,2,79
2/1/2021,TH,Thailand,SEARO,836,19618,0,77
1/31/2021,TH,Thailand,SEARO,829,18782,0,77
1/30/2021,TH,Thailand,SEARO,930,17953,1,77
1/29/2021,TH,Thailand,SEARO,802,17023,0,76
1/28/2021,TH,Thailand,SEARO,756,16221,0,76
1/27/2021,TH,Thailand,SEARO,819,15465,1,76
1/26/2021,TH,Thailand,SEARO,959,14646,0,75
1/25/2021,TH,Thailand,SEARO,187,13687,2,75
1/24/2021,TH,Thailand,SEARO,198,13500,1,73
1/23/2021,TH,Thailand,SEARO,198,13302,1,72
1/22/2021,TH,Thailand,SEARO,309,13104,0,71
1/21/2021,TH,Thailand,SEARO,142,12795,0,71
1/20/2021,TH,Thailand,SEARO,59,12653,1,71
1/19/2021,TH,Thailand,SEARO,171,12594,0,70
1/18/2021,TH,Thailand,SEARO,369,12423,0,70
1/17/2021,TH,Thailand,SEARO,374,12054,0,70
1/16/2021,TH,Thailand,SEARO,230,11680,1,70
1/15/2021,TH,Thailand,SEARO,188,11450,0,69
1/14/2021,TH,Thailand,SEARO,271,11262,2,69
1/13/2021,TH,Thailand,SEARO,157,10991,0,67
1/12/2021,TH,Thailand,SEARO,287,10834,0,67
1/11/2021,TH,Thailand,SEARO,249,10547,0,67
1/10/2021,TH,Thailand,SEARO,457,10298,0,67
1/9/2021,TH,Thailand,SEARO,0,9841,0,67
1/8/2021,TH,Thailand,SEARO,205,9841,0,67
1/7/2021,TH,Thailand,SEARO,305,9636,1,67
1/6/2021,TH,Thailand,SEARO,365,9331,1,66
1/5/2021,TH,Thailand,SEARO,527,8966,0,65
1/4/2021,TH,Thailand,SEARO,1060,8439,1,65
1/3/2021,TH,Thailand,SEARO,216,7379,1,64
1/2/2021,TH,Thailand,SEARO,279,7163,2,63
